ENTIDAD,MUNICIPIO,POBTOT,POB_AFRO,POB_AFRO_F,POB_AFRO_M
15,105,1643,29,18,11
15,105,1463,178,92,86
15,105,976,38,21,17
15,105,657,1,1,0
15,105,942,4,4,0
15,105,1064,13,7,6
15,105,960,1,1,0
15,105,793,1,1,0
15,105,1604,77,38,39
15,105,1518,10,3,7
15,105,1564,1,1,0
15,105,1937,1,0,1
15,105,1769,10,3,7
15,105,1615,29,14,15
15,105,8722,18,9,9
15,105,1053,2,1,1
15,105,1280,37,17,20
15,105,1530,131,68,63
15,105,1914,12,4,8
15,105,1052,4,2,2
15,105,796,12,3,9
15,105,947,26,16,10
15,105,1186,53,26,27
15,105,1165,53,25,28
15,105,1657,20,14,6
15,105,1829,24,13,11
15,105,387,21,11,10
15,105,1985,43,24,19
15,105,1748,31,17,14
15,105,1146,12,6,6
15,105,1785,6,2,4
15,105,2911,12,5,7
15,105,1289,10,6,4
15,105,1722,33,14,19
15,105,2035,55,28,27
15,105,1619,19,9,10
15,105,1521,25,11,14
15,105,1124,6,5,1
15,105,2395,98,51,47
15,105,1877,9,6,3
15,105,1906,23,13,10
15,105,2394,33,18,15
15,105,843,17,10,7
15,105,4469,57,20,37
15,105,1370,13,9,4
15,105,2247,18,7,11
15,105,1721,113,55,58
15,105,1568,31,15,16
15,105,1095,3,2,1
15,105,1415,8,2,6
15,105,2030,52,21,31
15,105,2250,10,5,5
15,105,2404,2,1,1
15,105,1743,7,3,4
15,105,1704,3,1,2
15,105,2048,3,1,2
15,105,1255,5,2,3
15,105,1483,7,4,3
15,106,1963,11,5,6
15,106,1840,2,1,1
15,106,1699,2,1,1
15,106,293,1,0,1
15,106,953,2,1,1
15,106,961,2,1,1
15,106,1698,3,3,0
15,106,384,2,1,1
15,106,1207,6,4,2
15,106,978,3,2,1
15,106,1210,2,2,0
15,106,2529,0,0,0
15,106,215,0,0,0
15,106,541,2,2,0
15,106,832,1,1,0
15,106,1126,1,0,1
15,106,1483,3,3,0
15,106,551,0,0,0
15,106,720,3,1,2
15,106,628,1,0,1
15,106,1150,2,1,1
15,106,920,1,1,0
15,106,748,1,0,1
15,106,712,0,0,0
15,106,1094,1,0,1
15,106,501,0,0,0
15,106,1591,3,0,3
15,106,1052,2,1,1
15,106,515,0,0,0
15,106,659,0,0,0
15,106,481,5,2,3
15,106,599,0,0,0
15,107,3188,51,30,21
15,107,2076,30,19,11
15,107,1508,12,7,5
15,107,1326,23,7,16
15,107,1452,10,5,5
15,107,2228,15,6,9
15,107,1787,18,8,10
15,107,1956,28,12,16
15,107,3065,28,13,15
15,107,3168,135,80,55
15,107,3080,151,74,77
15,107,1423,9,8,1
15,107,1047,17,12,5
15,107,392,2,0,2
15,107,1046,3,2,1
15,107,1109,16,6,10
15,107,1737,28,17,11
15,107,1827,291,156,135
15,107,1509,23,13,10
15,107,3389,28,13,15
15,107,1932,20,11,9
15,107,2886,330,168,162
15,107,2088,19,10,9
15,107,1497,9,4,5
15,107,1254,5,4,1
15,107,485,16,8,8
15,107,119,1,1,0
15,107,293,1,0,1
15,107,294,2,1,1
15,107,1183,31,18,13
15,107,667,14,7,7
15,107,857,12,9,3
15,107,1770,190,87,103
15,107,1756,36,15,21
15,107,3211,41,22,19
15,107,100,2,1,1
15,107,609,5,3,2
15,107,819,56,29,27
15,107,647,19,10,9
15,107,255,4,2,2
15,107,260,1,1,0
15,107,309,2,1,1
15,107,345,2,1,1
15,107,242,2,1,1
15,107,892,11,7,4
15,107,1043,15,10,5
15,107,670,5,4,1
15,107,733,17,8,9
15,107,1090,10,7,3
15,107,1200,6,4,2
15,107,920,1,1,0
15,107,1063,19,8,11
15,107,766,9,4,5
15,107,854,5,3,2
15,107,1062,3,1,2
15,107,751,10,4,6
15,107,655,10,5,5
15,107,952,27,16,11
15,107,1269,29,15,14
15,107,916,6,1,5
15,107,944,19,10,9
15,107,686,13,8,5
15,107,1265,36,21,15
15,107,1355,15,6,9
15,107,887,6,4,2
15,107,740,14,6,8
15,107,1052,15,5,10
15,107,1083,31,15,16
15,107,1575,10,5,5
15,107,698,5,3,2
15,107,762,7,2,5
15,107,1181,8,5,3
15,107,1305,36,20,16
15,107,1647,18,11,7
15,107,1072,31,18,13
15,107,1177,2,2,0
15,107,1299,20,10,10
15,107,1103,36,19,17
15,107,751,67,35,32
15,107,1990,61,37,24
15,107,1390,9,5,4
15,107,1279,1,0,1
15,107,1618,27,15,12
15,107,1232,52,25,27
15,107,1051,17,8,9
15,107,1580,27,13,14
15,107,2136,26,12,14
15,107,2083,26,17,9
15,107,1684,16,9,7
15,107,2129,29,14,15
15,107,1688,14,8,6
15,107,1462,6,2,4
15,107,3152,18,7,11
15,107,1994,16,10,6
15,107,2601,42,22,20
15,107,1870,6,2,4
15,107,2047,17,3,14
15,107,5933,19,10,9
15,107,4903,22,15,7
15,107,5015,46,25,21
15,107,7888,47,22,25
15,107,5749,243,128,115
15,107,12576,99,47,52
15,107,4566,88,46,42
15,107,2084,13,10,3
15,107,2814,18,10,8
15,107,1733,4,0,4
15,107,2216,8,5,3
15,107,2727,65,28,37
15,107,5604,94,48,46
15,107,1430,13,5,8
15,107,11038,339,171,168
15,107,5853,117,54,63
15,107,659,1,1,0
15,107,3547,27,12,15
15,107,2029,28,12,16
15,107,3475,13,5,8
15,107,4136,106,53,53
15,107,2252,15,11,4
15,107,1566,42,21,21
15,107,2421,38,21,17
15,107,1582,7,1,6
15,107,3921,31,18,13
15,107,4488,28,12,16
15,107,2795,20,8,12
15,107,2281,8,4,4
15,107,7722,481,236,245
15,107,10409,94,45,49
15,107,7352,73,39,34
15,107,8108,35,14,21
15,107,1546,7,6,1
15,107,1959,6,4,2
15,107,1568,36,16,20
15,107,1338,9,4,5
15,107,11389,75,31,44
15,107,3585,69,41,28
15,107,4898,55,35,20
15,107,2628,5,2,3
15,107,799,9,5,4
15,107,981,12,6,6
15,107,5459,14,8,6
15,107,2263,4,3,1
15,107,2084,94,47,47
15,107,1078,12,7,5
15,107,1542,13,10,3
15,107,1370,11,5,6
15,107,671,9,4,5
15,107,2832,111,69,42
15,107,7042,66,30,36
15,107,5714,75,34,41
15,107,2614,18,11,7
15,107,2726,64,37,27
15,107,1519,28,16,12
15,107,1753,256,142,114
15,107,5956,16,7,9
15,107,2995,5,1,4
15,107,2540,28,15,13
15,107,3195,11,6,5
15,107,1894,2,0,2
15,107,1010,40,17,23
15,107,2996,24,15,9
15,107,5759,54,27,27
15,107,1593,7,5,2
15,107,1667,13,6,7
15,107,1993,8,4,4
15,107,4814,44,21,23
15,107,8530,37,18,19
15,107,3178,49,24,25
15,107,4554,27,10,17
15,107,2536,7,3,4
15,107,2808,20,13,7
15,107,2128,53,26,27
15,107,2331,9,2,7
15,107,2532,48,24,24
15,107,3098,40,16,24
15,107,1429,11,5,6
15,107,7120,347,182,165
15,107,4900,113,59,54
15,107,2611,43,24,19
15,107,3508,53,19,34
15,107,8922,838,440,398
15,107,9794,76,38,38
15,107,4579,9,4,5
15,107,944,31,16,15
15,107,1704,9,5,4
15,107,5794,244,112,132
15,107,6961,30,14,16
15,107,4215,26,12,14
15,107,2659,8,6,2
15,107,3501,13,4,9
15,107,4375,62,29,33
15,107,2833,32,17,15
15,107,4222,31,21,10
15,107,12952,642,320,322
15,107,9488,162,91,71
15,107,5436,108,55,53
15,107,4192,48,18,30
15,107,3820,6,3,3
15,107,5399,317,160,157
15,107,3454,41,13,28
15,107,4800,60,25,35
15,107,2252,13,5,8
15,107,6663,14,4,10
15,107,3761,51,18,33
15,107,3105,7,2,5
15,107,3525,72,28,44
15,107,5872,47,23,24
15,107,2326,4,3,1
15,107,4929,67,35,32
15,107,3999,60,35,25
15,107,2719,7,5,2
15,107,6147,89,41,48
15,107,7926,212,115,97
15,107,3806,49,23,26
15,107,5464,736,356,380
15,107,2034,2,1,1
15,107,3577,44,19,25
15,107,2630,5,3,2
15,107,7215,62,24,38
15,107,6004,14,5,9
15,107,7982,42,27,15
15,107,4709,31,17,14
15,107,4500,19,10,9
15,107,4721,21,9,12
15,107,6106,61,29,32
15,107,2115,6,4,2
15,107,2094,14,6,8
15,107,6562,65,24,41
15,107,4003,4,0,4
15,107,4716,18,8,10
15,107,2134,7,4,3
15,107,4797,110,43,67
15,107,2322,13,8,5
15,107,4314,54,21,33
15,107,5951,863,451,412
15,107,3378,31,15,16
15,107,3962,42,20,22
15,107,4005,23,14,9
15,107,3450,17,9,8
15,107,3892,14,4,10
15,107,8202,59,19,40
15,107,4246,18,8,10
15,107,4872,37,17,20
15,107,1776,21,9,12
15,107,8141,327,166,161
15,107,4458,206,103,103
15,107,6815,100,47,53
15,107,10118,314,154,160
15,107,4436,188,100,88
15,107,2567,4,1,3
15,107,1844,2,1,1
15,107,2471,10,7,3
15,107,2630,26,14,12
15,107,3991,9,4,5
15,107,2468,16,7,9
15,107,6345,33,15,18
15,107,2772,10,6,4
15,107,3389,11,6,5
15,107,4330,15,7,8
15,107,937,1,0,1
15,107,2456,24,11,13
15,107,5433,15,4,11
15,107,2078,2,1,1
15,107,4493,11,6,5
15,107,4984,26,10,16
15,107,2343,36,21,15
15,107,5002,115,52,63
15,107,5934,39,24,15
15,107,5796,26,11,15
15,107,6615,124,58,66
15,107,12411,110,60,50
15,107,3158,21,14,7
15,107,3858,21,13,8
15,108,2269,48,19,29
15,108,1650,70,36,34
15,108,1402,36,15,21
15,108,990,29,15,14
15,108,1963,24,11,13
15,108,1129,31,15,16
15,108,1218,85,43,42
15,108,1774,56,22,34
15,108,517,1,0,1
15,109,2267,16,10,6
15,109,4624,16,5,11
15,109,4454,27,15,12
15,109,3715,10,3,7
15,109,8439,68,27,41
15,109,5299,32,14,18
15,109,5042,12,9,3
15,109,3240,26,17,9
15,109,1882,11,8,3
15,109,5405,44,23,21
15,109,3514,18,10,8
15,109,1794,16,8,8
15,109,2399,30,14,16
15,109,27244,844,416,428
15,109,3070,27,17,10
15,109,2513,11,5,6
15,109,6746,11,5,6
15,109,2603,45,23,22
15,109,833,3,1,2
15,109,4523,71,36,35
15,109,22828,506,260,246
15,109,11691,360,169,191
15,109,3989,104,56,48
15,109,16764,773,381,392
15,109,3802,45,20,25
15,109,6665,82,34,48
15,109,4120,62,30,32
15,109,3547,22,13,9
15,109,3599,15,6,9
15,109,2044,19,6,13
15,110,1839,54,25,29
15,110,3300,47,24,23
15,110,2360,64,28,36
15,110,1949,49,18,31
15,110,1945,26,15,11
15,110,1415,16,10,6
15,110,3098,36,21,15
15,110,1296,5,3,2
15,110,3069,26,13,13
15,110,3209,11,7,4
15,110,4337,27,14,13
15,110,4831,49,27,22
15,110,1621,7,2,5
15,110,2734,29,9,20
15,110,1471,27,14,13
15,110,299,5,3,2
15,110,1408,115,58,57
15,110,5603,22,7,15
15,110,4001,9,6,3
15,110,3433,15,7,8
15,110,1748,12,6,6
15,110,3962,57,26,31
15,110,1263,25,17,8
15,110,1987,17,6,11
15,110,1305,29,13,16
15,110,2925,226,109,117
15,110,1908,8,5,3
15,110,3643,66,32,34
15,110,2135,55,28,27
15,110,1553,53,25,28
15,110,2896,11,7,4
15,110,4166,24,8,16
15,110,2909,11,6,5
15,110,2400,29,12,17
15,110,1894,12,6,6
15,110,2109,26,10,16
15,110,2234,19,10,9
15,110,3101,20,7,13
15,110,5452,24,9,15
15,110,843,42,21,21
15,110,1909,75,34,41
15,110,12208,231,118,113
15,110,907,8,3,5
15,110,1465,8,6,2
15,110,2085,25,13,12
15,110,2061,13,7,6
15,110,2945,31,19,12
15,110,7378,139,63,76
15,110,2105,56,30,26
15,110,1768,24,13,11
15,110,1514,25,8,17
15,110,2650,21,11,10
15,110,1220,4,2,2
15,110,1295,1,0,1
15,110,1487,1,0,1
15,110,1721,18,9,9
15,110,2047,150,76,74
15,110,11001,415,194,221
15,110,2928,24,12,12
15,110,3443,125,61,64
15,110,1098,17,9,8
15,110,7835,360,189,171
15,110,2847,32,17,15
15,110,3613,21,12,9
15,110,3715,90,51,39
15,110,3194,35,12,23
15,110,7621,244,110,134
15,110,1430,11,5,6
15,110,7963,47,23,24
15,110,2262,10,6,4
15,110,1683,8,2,6
15,110,1539,32,19,13
15,110,1414,17,9,8
15,110,1787,27,15,12
15,110,2116,75,42,33
15,110,11028,420,207,213
15,110,4070,186,81,105
15,110,2685,32,15,17
15,110,2583,117,65,52
15,110,2883,44,21,23
15,110,1544,19,12,7
15,110,1381,15,6,9
15,110,1350,29,13,16
15,110,372,7,2,5
15,110,3862,114,57,57
15,110,2091,63,32,31
15,110,2748,42,18,24
15,110,1397,24,9,15
15,110,1369,8,3,5
15,110,1239,21,10,11
15,110,4008,43,25,18
15,110,1417,9,4,5
15,110,1169,11,5,6
15,110,1831,12,8,4
15,110,7529,89,37,52
15,110,1634,8,3,5
15,110,1772,27,12,15
15,110,3041,28,14,14
15,110,689,17,10,7
15,110,1289,59,30,29
15,110,1220,32,20,12
15,110,1987,52,25,27
15,110,1841,30,14,16
15,110,1810,9,5,4
15,110,672,4,3,1
15,110,1495,16,8,8
15,110,6214,109,54,55
15,110,1788,51,25,26
15,110,8570,206,106,100
15,110,1725,16,9,7
15,110,1128,5,1,4
15,110,1108,3,1,2
15,110,1346,2,0,2
15,110,7194,74,43,31
15,110,1399,3,2,1
15,110,4486,59,23,36
15,110,7708,458,238,220
15,110,17374,344,164,180
15,110,9306,87,42,45
15,110,1495,12,6,6
15,110,1862,35,21,14
15,110,1326,29,15,14
15,110,1135,10,2,8
15,110,1627,38,16,22
15,110,1965,24,10,14
15,110,2219,27,15,12
15,110,1250,2,1,1
15,110,3651,82,41,41
15,110,3488,28,11,17
15,110,1437,23,19,4
15,110,3519,65,32,33
15,110,2593,19,8,11
15,110,1232,13,7,6
15,110,961,6,3,3
15,110,2468,26,12,14
15,110,2018,10,6,4
15,110,1293,9,6,3
15,110,2065,19,8,11
15,110,1184,22,12,10
15,110,1403,2,2,0
15,110,2500,19,10,9
15,110,1733,2,1,1
15,110,2199,48,22,26
15,110,2830,20,14,6
15,110,1854,41,19,22
15,110,1103,6,3,3
15,110,7702,43,26,17
15,110,1030,29,13,16
15,110,987,5,2,3
15,110,1497,10,4,6
15,110,976,2,2,0
15,110,1052,8,5,3
15,110,615,26,13,13
15,110,520,4,2,2
15,110,1303,46,26,20
15,110,654,9,3,6
15,110,1338,30,15,15
15,110,1278,31,13,18
15,110,790,13,10,3
15,110,866,10,6,4
15,110,1145,5,1,4
15,110,1498,29,15,14
15,110,924,38,25,13
15,110,1283,36,20,16
15,110,573,12,6,6
15,110,678,0,0,0
15,110,7319,84,38,46
15,110,16058,225,100,125
15,110,5289,58,42,16
15,110,20506,249,125,124
15,110,2431,10,5,5
15,111,2046,35,16,19
15,111,3942,58,38,20
15,111,2817,3,0,3
15,111,2936,97,48,49
15,111,2899,24,10,14
15,111,2232,5,5,0
15,111,978,13,7,6
15,111,1003,9,4,5
15,111,1560,31,16,15
15,111,802,7,3,4
15,111,1683,18,9,9
15,111,652,2,1,1
15,111,1787,29,18,11
15,111,7808,46,26,20
15,111,2676,1,1,0
15,111,62,0,0,0
15,111,945,0,0,0
15,111,2014,8,4,4
15,111,3750,67,32,35
15,111,1654,13,5,8
15,111,2255,54,28,26
15,111,1781,0,0,0
15,111,3800,17,11,6
15,111,2124,10,3,7
15,111,1680,1,0,1
15,111,2416,9,3,6
15,111,2069,13,7,6
15,112,3899,11,9,2
15,112,2157,1,1,0
15,112,1908,2,1,1
15,112,3514,9,6,3
15,112,605,0,0,0
15,112,912,1,0,1
15,112,5457,67,35,32
15,112,2063,16,7,9
15,112,659,0,0,0
15,112,3245,4,1,3
15,112,4451,1,0,1
15,112,1248,0,0,0
15,112,2196,1,1,0
15,112,3645,10,3,7
15,112,2105,3,2,1
15,112,4534,4,1,3
15,112,772,0,0,0
15,112,2253,9,2,7
15,112,667,1,0,1
15,112,2359,16,7,9
15,112,417,2,1,1
15,112,4352,5,3,2
15,113,3273,32,14,18
15,113,3309,15,12,3
15,113,2931,14,6,8
15,113,5049,38,18,20
15,113,1796,1,0,1
15,113,1218,0,0,0
15,113,2492,41,21,20
15,113,1039,0,0,0
15,113,1681,5,3,2
15,113,2910,5,0,5
15,113,2334,5,3,2
15,113,934,7,3,4
15,113,4431,76,39,37
15,113,2506,17,8,9
15,113,2452,38,19,19
15,113,3564,1,0,1
15,113,3776,11,5,6
15,113,4349,12,7,5
15,113,972,1,0,1
15,114,3357,17,14,3
15,114,1727,24,12,12
15,114,2344,19,10,9
15,114,3989,33,17,16
15,114,5216,267,141,126
15,114,3387,4,2,2
15,114,1818,11,9,2
15,114,4515,38,17,21
15,114,1851,2,0,2
15,114,4075,4,1,3
15,114,3073,46,26,20
15,114,2963,3,1,2
15,114,4468,44,18,26
15,114,3191,33,13,20
15,114,1937,2,2,0
15,114,2803,20,11,9
15,114,1705,26,10,16
15,114,4854,32,14,18
15,114,1451,8,5,3
15,114,2172,5,2,3
15,114,1341,2,1,1
15,114,3628,16,5,11
15,114,1928,6,4,2
15,114,289,1,1,0
15,114,1004,1,0,1
15,115,2334,13,8,5
15,115,1895,4,1,3
15,115,3927,29,15,14
15,115,5468,13,8,5
15,115,2056,1,0,1
15,115,1600,0,0,0
15,115,1783,14,6,8
15,115,6283,13,7,6
15,115,268,1,1,0
15,115,833,0,0,0
15,115,2060,3,3,0
15,115,1140,3,1,2
15,115,1659,2,2,0
15,115,3999,7,4,3
15,115,1181,0,0,0
15,115,3130,4,0,4
15,115,2439,14,9,5
15,115,1545,1,0,1
15,115,1463,0,0,0
15,115,2652,3,2,1
15,115,844,2,0,2
15,115,5275,6,3,3
15,115,1973,1,1,0
15,115,3064,17,13,4
15,115,3145,6,2,4
15,115,3668,13,8,5
15,115,871,0,0,0
15,115,795,0,0,0
15,115,1452,0,0,0
15,115,2470,3,1,2
15,115,6004,6,2,4
15,115,1320,0,0,0
15,115,2944,6,3,3
15,115,3394,1,0,1
15,115,911,5,2,3
15,115,1200,1,0,1
15,115,1676,0,0,0
15,115,2527,13,6,7
15,115,1056,1,1,0
15,115,332,0,0,0
15,116,3202,35,18,17
15,116,2413,9,5,4
15,116,5353,51,25,26
15,116,4437,26,14,12
15,116,1771,6,3,3
15,116,2655,1,0,1
15,116,9557,35,14,21
15,116,5044,30,12,18
15,116,1854,3,2,1
15,116,5473,12,9,3
15,116,4857,20,11,9
15,116,5476,35,18,17
15,116,3908,10,6,4
15,116,7874,52,19,33
15,117,4042,14,9,5
15,117,1067,8,2,6
15,118,1512,36,15,21
15,118,2118,3,1,2
15,118,1490,5,1,4
15,118,1061,2,0,2
15,118,823,7,5,2
15,118,647,4,3,1
15,118,308,0,0,0
15,118,200,1,1,0
15,118,368,2,1,1
15,118,1213,18,11,7
15,118,894,0,0,0
15,118,1435,8,5,3
15,118,617,0,0,0
15,118,670,1,0,1
15,118,250,1,0,1
15,119,2991,177,93,84
15,119,1091,98,53,45
15,119,1479,10,6,4
15,119,3373,31,18,13
15,119,4577,33,17,16
15,119,6694,57,23,34
15,119,3107,81,42,39
15,119,5536,86,36,50
15,119,3408,147,72,75
15,119,2075,39,28,11
15,119,1546,8,3,5
15,119,1740,20,7,13
15,119,6427,54,31,23
15,119,7176,80,43,37
15,119,6361,55,27,28
15,119,19643,269,146,123
15,119,3570,24,12,12
15,119,2456,7,3,4
15,119,7072,11,5,6
15,119,1649,1,1,0
15,119,6892,66,36,30
15,119,8012,20,10,10
15,119,8019,130,62,68
15,119,4480,48,25,23
15,119,5947,524,276,248
15,119,3569,3,1,2
15,119,10834,132,74,58
15,119,1276,129,70,59
15,119,5389,9,5,4
15,119,277,0,0,0
15,119,3730,3,0,3
15,119,10261,75,37,38
15,119,4184,54,29,25
15,119,4968,14,5,9
15,119,4237,33,20,13
15,119,2719,29,13,16
15,119,2543,17,9,8
15,119,8180,410,197,213
15,119,4300,47,23,24
15,119,4160,58,27,31
15,119,2128,4,3,1
15,119,1861,233,109,124
15,119,1132,1,0,1
15,119,617,0,0,0
15,119,894,0,0,0
15,119,626,2,2,0
15,120,3655,19,11,8
15,120,1884,6,2,4
15,120,1485,5,3,2
15,120,2841,3,2,1
15,120,2050,2,1,1
15,120,2076,1,1,0
15,120,884,1,0,1
15,120,379,19,9,10
15,120,2199,1,0,1
15,120,896,1,1,0
15,120,500,1,1,0
15,121,2975,3,2,1
15,121,26444,747,374,373
15,121,22936,494,251,243
15,121,7079,98,47,51
15,121,5775,111,53,58
15,121,3185,17,9,8
15,121,2470,7,3,4
15,121,3011,27,12,15
15,121,2478,44,19,25
15,121,3713,22,11,11
15,121,3588,34,17,17
15,121,3848,7,3,4
15,121,5010,11,6,5
15,121,764,2,2,0
15,121,2047,20,12,8
15,121,2094,22,12,10
15,121,2476,6,5,1
15,121,1512,13,8,5
15,121,1717,10,6,4
15,121,3525,21,10,11
15,121,16399,314,157,157
15,121,4097,21,10,11
15,121,11172,103,49,54
15,121,2687,36,13,23
15,121,38363,707,350,357
15,121,2322,60,26,34
15,121,6265,57,28,29
15,121,5276,68,32,36
15,121,3572,298,141,157
15,121,3710,51,26,25
15,121,4509,38,17,21
15,121,5880,150,71,79
15,121,39780,693,349,344
15,121,7896,60,29,31
15,121,1763,30,18,12
15,121,3128,11,6,5
15,121,2719,66,33,33
15,121,2889,18,12,6
15,121,383,0,0,0
15,121,3972,60,31,29
15,121,1192,7,3,4
15,121,3584,22,11,11
15,121,1057,76,40,36
15,121,1754,19,8,11
15,122,1984,7,4,3
15,122,1137,20,13,7
15,122,12214,437,225,212
15,122,1808,11,5,6
15,122,238,13,6,7
15,123,428,0,0,0
15,123,172,0,0,0
15,124,2104,7,4,3
15,124,1248,71,40,31
15,124,987,0,0,0
15,124,560,1,1,0
15,124,474,0,0,0
15,124,773,0,0,0
15,71,1610,6,2,4
15,71,2724,36,19,17
15,71,1790,54,25,29
15,71,4151,117,62,55
15,71,1958,5,3,2
15,71,2324,6,3,3
15,71,6712,95,41,54
15,71,3417,58,29,29
15,71,2875,34,13,21
15,71,1690,30,15,15
15,71,1629,32,18,14
15,71,1844,35,15,20
15,71,2370,53,27,26
15,71,1404,23,9,14
15,71,1662,10,6,4
15,71,1407,5,3,2
15,32,1714,78,37,41
15,32,2147,192,97,95
15,32,321,9,4,5
15,32,3211,689,362,327
15,32,2863,111,50,61
15,32,1984,51,21,30
15,32,1697,14,11,3
15,32,3309,35,15,20
15,32,2069,12,6,6
15,32,2433,12,2,10
15,32,1719,20,6,14
15,32,2829,17,2,15
15,32,15067,138,71,67
15,32,14721,141,76,65
15,32,8413,152,75,77
15,32,7373,137,79,58
15,32,30322,532,259,273
15,32,3538,18,8,10
15,32,4665,93,51,42
15,32,9707,135,69,66
15,32,2120,17,7,10
15,32,2221,6,3,3
15,32,2011,47,28,19
15,32,2219,175,89,86
15,32,2741,63,30,33
15,32,3129,352,161,191
15,32,0,0,0,0
15,32,3557,109,62,47
15,32,1875,73,42,31
15,32,2917,111,60,51
15,32,2785,71,39,32
15,32,2025,21,14,7
15,32,2536,21,10,11
15,32,2042,5,5,0
15,32,1036,73,40,33
15,32,1746,8,6,2
15,32,1919,4,2,2
15,34,4380,38,15,23
15,34,1913,7,5,2
15,34,3113,14,6,8
15,34,2348,4,2,2
15,34,3320,18,6,12
15,34,2792,36,19,17
15,34,3240,13,5,8
15,34,3501,16,10,6
15,34,2332,5,3,2
15,34,2220,7,3,4
15,34,2436,3,1,2
15,34,1371,18,6,12
15,34,2232,14,8,6
15,34,2050,16,4,12
15,34,4040,63,29,34
15,34,2013,71,34,37
15,34,1114,12,3,9
15,34,372,1,0,1
15,34,1748,31,16,15
15,34,60,0,0,0
15,34,1120,1,0,1
15,34,3521,48,20,28
15,34,1966,24,12,12
15,34,3422,59,31,28
15,34,1455,123,66,57
15,34,1007,8,2,6
15,34,1832,50,23,27
15,34,1767,23,9,14
15,34,1333,12,4,8
15,34,1028,9,4,5
15,34,487,5,1,4
15,34,3522,46,25,21
15,34,896,8,3,5
15,34,1989,85,42,43
15,34,743,9,4,5
15,34,1542,60,25,35
15,34,4598,129,64,65
15,34,2031,6,2,4
15,34,1165,5,2,3
15,34,2203,23,9,14
15,34,426,12,3,9
15,34,2081,23,12,11
15,34,2046,37,20,17
15,34,1703,0,0,0
15,34,2247,24,11,13
15,34,1322,19,9,10
15,34,1675,17,5,12
15,34,1650,4,3,1
15,34,1801,13,4,9
15,34,1491,4,3,1
15,34,1443,17,9,8
15,34,1490,26,12,14
15,34,958,9,6,3
15,34,1261,4,4,0
15,34,2504,11,3,8
15,34,1387,15,6,9
15,34,1642,20,10,10
15,34,1616,4,1,3
15,34,1513,4,2,2
15,40,2629,18,6,12
15,40,5527,51,23,28
15,40,1904,2,1,1
15,40,526,0,0,0
15,40,1930,21,10,11
15,40,5475,126,64,62
15,40,2411,4,1,3
15,40,1359,9,5,4
15,40,1294,56,24,32
15,40,1747,18,10,8
15,40,1375,0,0,0
15,40,1682,41,21,20
15,40,1476,15,10,5
15,40,2229,7,4,3
15,40,1512,16,10,6
15,40,1372,16,15,1
15,40,1282,41,22,19
15,40,1234,7,4,3
15,40,669,7,1,6
15,40,1328,70,29,41
15,40,789,7,3,4
15,40,1320,1,1,0
15,40,990,8,1,7
15,40,1137,6,2,4
15,40,1288,2,2,0
15,40,1192,15,6,9
15,40,1420,26,15,11
15,40,1657,89,47,42
15,40,1470,27,14,13
15,40,1322,20,8,12
15,40,1369,9,7,2
15,40,1540,14,9,5
15,40,1439,14,6,8
15,40,1293,17,6,11
15,40,1171,51,26,25
15,40,659,9,6,3
15,40,1135,5,4,1
15,40,2270,82,50,32
15,40,2378,66,35,31
15,40,1967,108,50,58
15,40,1085,1,1,0
15,40,1538,7,3,4
15,40,1220,12,4,8
15,40,1952,8,5,3
15,40,1417,13,6,7
15,40,1763,17,10,7
15,40,1286,37,19,18
15,40,1729,1,0,1
15,40,1708,2,1,1
15,40,1415,38,17,21
15,40,434,19,10,9
15,40,1173,16,9,7
15,40,1255,12,3,9
15,40,1331,17,9,8
15,40,1199,53,27,26
15,40,488,4,2,2
15,40,1581,21,8,13
15,40,1642,26,13,13
15,40,4043,46,19,27
15,40,960,16,7,9
15,40,1316,34,15,19
15,40,1601,30,16,14
15,40,1716,31,18,13
15,40,2051,29,14,15
15,40,1004,2,1,1
15,40,1323,22,9,13
15,40,1428,8,4,4
15,40,1881,51,24,27
15,40,1238,31,16,15
15,40,916,26,14,12
15,40,1283,8,4,4
15,40,1409,54,29,25
15,40,642,22,14,8
15,40,968,62,36,26
15,40,895,45,23,22
15,40,1711,119,63,56
15,40,2692,60,29,31
15,40,2623,62,36,26
15,40,1806,43,14,29
15,40,2336,62,31,31
15,40,889,9,3,6
15,40,979,1,1,0
15,40,2354,55,25,30
15,40,1620,109,62,47
15,40,1193,26,9,17
15,40,3196,86,52,34
15,40,1532,47,19,28
15,40,2202,72,34,38
15,40,190,0,0,0
15,40,362,1,1,0
15,40,2943,14,8,6
15,40,1841,13,6,7
15,40,1895,27,14,13
15,40,698,0,0,0
15,40,1044,6,3,3
15,40,1770,6,3,3
15,40,2139,14,11,3
15,40,2207,10,3,7
15,40,3647,15,6,9
15,40,1533,3,2,1
15,40,1087,12,6,6
15,40,1160,13,5,8
15,40,945,8,5,3
15,40,1141,6,3,3
15,40,1140,17,9,8
15,40,1153,11,7,4
15,40,962,1,0,1
15,40,687,21,10,11
15,40,981,49,29,20
15,40,1069,22,11,11
15,40,1549,2,2,0
15,40,3593,62,30,32
15,40,1307,24,11,13
15,40,982,10,6,4
15,40,929,13,3,10
15,40,1569,13,6,7
15,40,1013,32,15,17
15,40,907,9,6,3
15,40,1030,1,1,0
15,40,1827,9,3,6
15,40,1023,50,25,25
15,110,2856,96,47,49
